device,t,w,h,p1,p25,p10
DeviceA,"21/05/06,16:14:46",0,SE,15,17,44
DeviceA,"21/05/06,16:21:21",0,W,14,35,41
DeviceA,"21/05/06,16:27:56",4,NW,11,12,13
DeviceA,"21/05/06,16:34:31",1,W,11,37,22
DeviceA,"21/05/06,16:41:06",0,E,11,31,19
DeviceA,"21/05/06,16:47:41",2,W,21,13,26
DeviceA,"21/05/06,16:55:38",1,E,5,25,20
DeviceA,"21/05/06,17:02:13",3,W,25,16,27
DeviceA,"21/05/06,17:08:48",1,W,7,12,39
DeviceA,"21/05/06,17:15:23",0,E,9,0,44
DeviceA,"21/05/06,17:21:58",1,W,27,27,29
DeviceA,"21/05/06,17:28:33",1,W,25,27,9
DeviceA,"21/05/06,17:35:08",0,W,13,9,8
DeviceA,"21/05/06,17:41:43",0,E,21,24,16
DeviceA,"21/05/06,17:48:18",0,SW,17,14,16
DeviceA,"21/05/06,17:54:52",7,SE,23,27,16
DeviceA,"21/05/06,18:01:27",2,W,18,26,47
DeviceA,"21/05/06,18:08:02",1,NW,17,21,27
DeviceA,"21/05/06,18:14:37",2,W,20,25,41
DeviceA,"21/05/06,18:21:12",0,N,20,21,6
DeviceA,"21/05/06,18:29:09",2,SW,5,32,35
DeviceA,"21/05/06,18:35:44",4,NW,22,28,8
DeviceA,"21/05/06,18:42:19",2,W,9,8,0
DeviceA,"21/05/06,18:48:54",0,NW,6,35,47
DeviceA,"21/05/06,18:55:29",0,E,0,22,40
DeviceA,"21/05/06,19:02:04",2,SW,7,27,11
DeviceA,"21/05/06,19:08:39",3,E,5,20,26
DeviceA,"21/05/06,19:15:14",2,SE,20,33,45
DeviceA,"21/05/06,19:21:49",2,NW,31,18,15
DeviceA,"21/05/06,19:28:24",2,SW,16,32,26
DeviceA,"21/05/06,19:34:59",3,N,16,23,37
DeviceA,"21/05/06,19:41:34",10,W,22,13,19
DeviceA,"21/05/06,19:48:09",3,W,28,22,47
DeviceA,"21/05/06,19:54:44",14,W,19,40,20
DeviceA,"21/05/06,20:02:41",1,W,8,11,9
DeviceA,"21/05/06,20:09:16",1,NW,12,9,36
DeviceA,"21/05/06,20:15:51",1,W,26,15,32
DeviceA,"21/05/06,20:22:26",7,W,7,9,41
DeviceA,"21/05/06,20:29:01",0,W,14,15,39
DeviceA,"21/05/06,20:35:36",1,NE,3,23,19
DeviceA,"21/05/06,20:42:11",3,W,22,18,13
DeviceA,"21/05/06,20:48:46",0,SE,7,23,42
DeviceA,"21/05/06,20:55:21",0,E,19,13,39
DeviceA,"21/05/06,21:01:56",1,E,13,16,39
DeviceA,"21/05/06,21:08:31",4,W,0,34,30
DeviceA,"21/05/06,21:15:05",4,W,20,28,15
DeviceA,"21/05/06,21:21:40",2,NE,16,23,5
DeviceA,"21/05/06,21:28:15",6,SE,25,13,48
DeviceA,"21/05/06,21:36:13",6,W,24,41,14
DeviceA,"21/05/06,21:42:48",3,W,22,23,25
DeviceA,"21/05/06,21:49:23",0,SW,3,4,46
DeviceA,"21/05/06,21:55:58",0,E,20,27,23
DeviceA,"21/05/06,22:02:33",9,W,8,7,45
DeviceA,"21/05/06,22:09:07",9,SW,16,31,10
DeviceA,"21/05/06,22:15:42",2,E,18,8,10
DeviceA,"21/05/06,22:22:17",7,NW,21,14,8
DeviceA,"21/05/06,22:28:52",3,W,9,35,30
DeviceA,"21/05/06,22:35:27",3,SW,13,19,13
DeviceA,"21/05/06,22:42:02",7,W,15,40,29
DeviceA,"21/05/06,22:48:37",10,SE,14,28,28
DeviceA,"21/05/06,22:55:12",1,NW,18,14,27
DeviceA,"21/05/06,23:01:47",1,E,24,7,45
DeviceA,"21/05/06,23:09:45",6,W,12,27,31
DeviceA,"21/05/06,23:16:20",3,S,21,0,19
DeviceA,"21/05/06,23:22:55",0,NW,9,36,30
DeviceA,"21/05/06,23:29:30",2,NE,25,9,40
DeviceA,"21/05/06,23:36:05",12,NW,19,31,19
DeviceA,"21/05/06,23:42:39",2,W,7,21,31
DeviceA,"21/05/06,23:49:14",6,NW,18,33,24
DeviceA,"21/05/06,23:55:49",2,NE,26,30,4
DeviceA,"21/05/07,00:02:24",1,W,22,21,14
DeviceA,"21/05/07,00:08:59",9,W,4,26,33
DeviceA,"21/05/07,00:15:34",1,W,14,30,48
DeviceA,"21/05/07,00:22:09",3,SE,32,7,48
DeviceA,"21/05/07,00:28:44",1,W,20,34,10
DeviceA,"21/05/07,00:35:19",2,NW,20,9,24
DeviceA,"21/05/07,00:43:16",0,W,31,13,22
DeviceA,"21/05/07,00:49:51",4,S,3,29,8
DeviceA,"21/05/07,00:56:26",3,W,9,16,43
DeviceA,"21/05/07,01:03:01",7,E,23,30,37
DeviceA,"21/05/07,01:09:36",0,W,10,32,23
DeviceA,"21/05/07,01:18:10",2,W,11,5,32
DeviceA,"21/05/07,01:24:46",0,W,11,27,26
DeviceA,"21/05/07,01:31:21",6,W,0,0,24
DeviceA,"21/05/07,01:37:56",3,SW,17,24,22
DeviceA,"21/05/07,01:44:31",4,SE,27,26,41
DeviceA,"21/05/07,01:51:06",3,SW,27,5,44
DeviceA,"21/05/07,01:57:42",8,W,18,0,49
DeviceA,"21/05/07,02:10:52",3,W,23,18,13
DeviceA,"21/05/07,02:24:02",1,S,10,9,28
DeviceA,"21/05/07,02:43:48",8,NE,21,17,32
DeviceA,"21/05/07,04:45:10",7,NW,5,37,42
DeviceA,"21/05/07,04:51:46",2,E,6,21,19
DeviceA,"21/05/07,04:58:21",3,SE,23,31,5
DeviceA,"21/05/07,05:04:57",1,W,18,29,43
DeviceA,"21/05/07,05:11:32",0,NW,25,28,9
DeviceA,"21/05/07,05:18:08",1,S,8,15,34
DeviceA,"21/05/07,05:24:44",3,SW,21,25,39
DeviceA,"21/05/07,05:31:19",2,W,23,3,27
DeviceA,"21/05/07,05:37:55",2,W,11,31,42
DeviceA,"21/05/07,05:44:30",2,NW,6,9,27
DeviceA,"21/05/07,05:51:06",0,NW,15,29,16
DeviceA,"21/05/07,05:59:04",3,E,11,10,0
DeviceA,"21/05/07,06:25:26",2,W,28,32,17
DeviceA,"21/05/07,06:32:02",1,W,24,19,47
DeviceA,"21/05/07,06:38:37",8,W,14,11,39
DeviceA,"21/05/07,06:45:13",7,NW,6,14,16
DeviceA,"21/05/07,06:51:49",7,W,18,21,18
DeviceA,"21/05/07,06:58:24",1,S,29,6,10
DeviceA,"21/05/07,07:05:00",1,E,25,0,31
DeviceA,"21/05/07,07:11:35",1,NE,18,29,19
DeviceA,"21/05/07,07:18:11",3,W,22,28,30
DeviceA,"21/05/07,07:24:47",2,SW,27,22,21
DeviceA,"21/05/07,07:32:45",2,SE,11,19,45
DeviceA,"21/05/07,07:39:20",7,NW,11,19,49
DeviceA,"21/05/07,07:45:56",3,E,7,38,31
DeviceA,"21/05/07,07:52:32",1,E,29,31,34
DeviceA,"21/05/07,07:59:07",6,W,25,11,45
DeviceA,"21/05/07,08:30:25",7,NE,11,14,8
DeviceA,"21/05/07,08:37:06",2,W,11,33,13
DeviceA,"21/05/07,08:43:48",0,W,23,40,20
DeviceA,"21/05/07,08:50:30",1,NW,19,28,41
DeviceA,"21/05/07,08:57:12",1,E,22,27,14
DeviceA,"21/05/07,09:03:53",0,W,16,14,45
DeviceA,"21/05/07,09:10:35",1,W,27,23,36
DeviceA,"21/05/07,09:17:17",4,NW,25,0,16
DeviceA,"21/05/07,09:23:59",0,W,7,28,8
DeviceA,"21/05/07,09:30:41",1,SE,26,26,13
DeviceA,"21/05/07,09:37:22",1,W,25,17,41
DeviceA,"21/05/07,09:44:04",2,W,25,13,9
DeviceA,"21/05/07,09:50:46",7,SW,27,37,0
DeviceA,"21/05/07,09:58:50",2,S,29,31,0
DeviceA,"21/05/07,10:05:32",2,W,0,0,26
DeviceA,"21/05/07,10:12:14",1,E,28,24,30
DeviceA,"21/05/07,10:18:56",1,W,19,23,48
DeviceA,"21/05/07,10:25:37",2,W,2,33,10
DeviceA,"21/05/07,10:32:19",1,SW,14,14,48
DeviceA,"21/05/07,10:39:01",1,E,10,36,30
DeviceA,"21/05/07,10:45:42",1,NW,9,14,30
DeviceA,"21/05/07,10:52:24",1,SE,26,34,0
DeviceA,"21/05/07,10:59:06",7,NE,11,21,11
DeviceA,"21/05/07,11:05:48",1,N,12,25,45
DeviceA,"21/05/07,11:12:29",6,S,23,23,23
DeviceA,"21/05/07,11:19:11",7,W,24,38,40
DeviceA,"21/05/07,11:25:53",0,W,13,41,9
DeviceA,"21/05/07,11:33:57",10,W,15,35,34
DeviceA,"21/05/07,11:40:39",1,NW,19,26,15
DeviceA,"21/05/07,11:47:20",4,SE,9,38,26
DeviceA,"21/05/07,11:54:02",4,E,8,25,34
DeviceA,"21/05/07,12:00:44",4,N,5,24,11
DeviceA,"21/05/07,12:07:25",1,W,25,25,25
DeviceA,"21/05/07,12:14:07",12,S,4,7,18
DeviceA,"21/05/07,12:20:48",7,SW,17,33,13
DeviceA,"21/05/07,12:27:30",4,E,30,18,29
DeviceA,"21/05/07,12:34:12",3,W,17,13,27
DeviceA,"21/05/07,12:40:53",3,NW,6,21,0
DeviceA,"21/05/07,12:47:35",0,N,26,24,9
DeviceA,"21/05/07,12:54:16",1,W,16,15,45
DeviceA,"21/05/07,13:00:58",3,SW,24,8,11
DeviceA,"21/05/07,13:09:02",4,W,9,27,40
DeviceA,"21/05/07,13:15:43",3,NW,6,19,23
DeviceA,"21/05/07,13:22:25",4,W,0,7,26
DeviceA,"21/05/07,13:29:06",0,W,15,9,15
DeviceA,"21/05/07,13:35:48",4,SE,8,42,20
DeviceA,"21/05/07,13:42:29",0,S,30,17,44
DeviceA,"21/05/07,13:49:11",1,SW,0,40,18
DeviceA,"21/05/07,13:55:52",3,NW,7,36,0
DeviceA,"21/05/07,14:02:34",1,SE,7,10,17
DeviceA,"21/05/07,14:09:15",0,SW,22,22,5
DeviceA,"21/05/07,14:15:57",1,W,24,22,45
DeviceA,"21/05/07,14:22:38",9,W,25,31,41
DeviceA,"21/05/07,14:29:19",2,NW,10,14,25
DeviceA,"21/05/07,14:36:01",2,E,16,0,48
DeviceA,"21/05/07,14:44:05",0,SE,26,37,12
DeviceA,"21/05/07,14:50:46",0,S,19,20,0
DeviceA,"21/05/07,14:57:28",0,S,23,17,46
DeviceA,"21/05/07,15:04:09",1,W,5,22,36
DeviceA,"21/05/07,15:10:50",1,S,16,17,10
DeviceA,"21/05/07,15:17:32",10,E,19,19,34
DeviceA,"21/05/07,15:24:13",2,E,24,29,11
DeviceA,"21/05/07,15:30:55",2,N,20,32,17
DeviceA,"21/05/07,15:37:36",1,NW,20,26,49
DeviceA,"21/05/07,15:44:17",3,SE,26,26,27
DeviceA,"21/05/07,15:50:59",8,SW,26,11,7
DeviceA,"21/05/07,15:57:40",6,W,15,26,40
DeviceA,"21/05/07,16:04:21",2,E,10,19,18
DeviceA,"21/05/07,16:11:03",2,SW,0,28,5
DeviceA,"21/05/07,16:19:07",3,E,16,27,49
DeviceA,"21/05/07,16:25:48",6,W,10,29,16
DeviceA,"21/05/07,16:32:29",2,SE,19,31,25
DeviceA,"21/05/07,16:39:11",3,W,8,22,33
DeviceA,"21/05/07,16:45:52",0,SW,9,5,23
DeviceA,"21/05/07,16:52:33",4,W,18,6,27
DeviceA,"21/05/07,16:59:14",2,W,2,32,14
DeviceA,"21/05/07,17:05:56",1,NW,13,35,44
DeviceA,"21/05/07,17:12:37",6,NW,29,28,17
DeviceA,"21/05/07,17:19:18",0,N,20,13,20
DeviceA,"21/05/07,17:26:00",0,E,14,26,11
DeviceA,"21/05/07,17:32:41",3,NW,26,15,28
DeviceA,"21/05/07,17:39:22",0,W,25,18,9
DeviceA,"21/05/07,17:46:04",2,W,25,20,22
DeviceA,"21/05/07,18:14:11",9,E,24,38,18
DeviceA,"21/05/07,19:29:07",3,W,9,32,0
DeviceA,"21/05/07,20:09:15",1,E,6,35,28
DeviceA,"21/05/07,20:15:56",3,SW,17,27,43
DeviceA,"21/05/07,20:22:37",4,E,0,9,38
DeviceA,"21/05/07,20:35:59",2,SW,17,0,0
DeviceA,"21/05/07,20:42:41",1,E,2,18,29
DeviceA,"21/05/07,20:49:22",2,W,26,34,24
DeviceA,"21/05/07,21:57:37",3,W,6,12,14
DeviceA,"21/05/07,22:04:18",6,W,19,17,15
DeviceA,"21/05/07,22:10:59",3,E,30,30,45
DeviceA,"21/05/07,22:17:40",2,NW,16,31,22
DeviceA,"21/05/07,22:24:21",7,W,26,24,32
DeviceA,"21/05/07,22:31:03",1,W,6,28,16
DeviceA,"21/05/07,23:25:55",8,N,4,23,19
DeviceA,"21/05/07,23:32:36",0,NW,18,0,31
DeviceA,"21/05/08,01:09:51",2,W,24,29,11
DeviceA,"21/05/08,01:43:18",0,S,20,8,35
DeviceA,"21/05/08,01:51:22",6,SE,21,15,25
DeviceA,"21/05/08,01:58:03",2,S,27,23,0
DeviceA,"21/05/08,02:04:45",0,W,18,18,23
DeviceA,"21/05/08,02:11:26",10,SW,20,31,33
DeviceA,"21/05/08,02:18:08",4,E,29,23,24
DeviceA,"21/05/08,02:24:50",2,NE,2,15,16
DeviceA,"21/05/08,02:31:31",3,W,14,14,46
DeviceA,"21/05/08,02:38:13",2,SE,9,20,39
DeviceA,"21/05/08,02:44:55",1,W,18,34,49
DeviceA,"21/05/08,02:51:37",2,S,5,13,27
DeviceA,"21/05/08,02:58:18",0,W,20,11,17
DeviceA,"21/05/08,03:05:00",2,W,18,17,22
DeviceA,"21/05/08,03:11:42",0,S,0,34,19
DeviceA,"21/05/08,03:18:24",0,W,23,7,11
DeviceA,"21/05/08,03:26:28",0,E,13,31,10
DeviceA,"21/05/08,03:33:10",20,W,22,13,39
DeviceA,"21/05/08,03:39:52",3,W,5,22,0
DeviceA,"21/05/08,03:46:34",7,SE,26,33,29
DeviceA,"21/05/08,03:53:16",0,NW,29,25,31
DeviceA,"21/05/08,03:59:58",1,S,16,39,47
DeviceA,"21/05/08,04:06:40",0,SW,9,34,26
DeviceA,"21/05/08,04:13:22",2,E,14,21,6
DeviceA,"21/05/08,04:20:39",2,SE,19,31,42
DeviceA,"21/05/08,04:27:21",2,W,17,40,20
DeviceA,"21/05/08,04:34:03",2,N,18,6,22
DeviceA,"21/05/08,04:40:45",8,NW,11,7,15
DeviceA,"21/05/08,04:47:27",12,SW,24,7,23
DeviceA,"21/05/08,04:54:09",3,W,20,23,12
DeviceA,"21/05/08,05:03:08",2,NW,16,16,18
DeviceA,"21/05/08,05:09:50",2,W,20,28,7
DeviceA,"21/05/08,05:16:31",8,W,8,36,18
DeviceA,"21/05/08,05:23:13",4,E,4,35,28
DeviceA,"21/05/08,05:29:55",0,NW,11,14,15
DeviceA,"21/05/08,05:36:37",2,W,17,22,21
DeviceA,"21/05/08,05:43:19",1,W,24,24,25
DeviceA,"21/05/08,05:50:01",2,W,10,5,41
DeviceA,"21/05/08,05:56:43",6,N,25,33,23
DeviceA,"21/05/08,06:03:25",3,NE,0,37,41
DeviceA,"21/05/08,06:10:07",12,E,23,32,32
DeviceA,"21/05/08,06:16:49",3,SW,10,30,23
DeviceA,"21/05/08,06:23:31",2,NW,5,26,45
DeviceA,"21/05/08,06:30:13",4,SW,13,31,0
DeviceA,"21/05/08,06:38:17",7,W,4,25,28
DeviceA,"21/05/08,06:44:59",1,W,9,32,21
DeviceA,"21/05/08,06:51:41",3,NW,5,16,18
DeviceA,"21/05/08,06:58:23",0,E,3,28,18
DeviceA,"21/05/08,07:05:05",2,W,14,23,23
DeviceA,"21/05/08,07:11:47",3,W,16,41,44
DeviceA,"21/05/08,07:18:29",3,SE,19,25,7
DeviceA,"21/05/08,07:25:11",7,W,4,22,23
DeviceA,"21/05/08,07:31:53",0,W,17,16,38
DeviceA,"21/05/08,07:38:34",4,W,4,22,35
DeviceA,"21/05/08,07:45:16",3,W,28,20,49
DeviceA,"21/05/08,07:51:58",0,NW,12,0,12
DeviceA,"21/05/08,07:58:40",1,W,14,8,46
DeviceA,"21/05/08,08:05:22",3,SE,16,13,37
DeviceA,"21/05/08,08:13:27",1,W,8,16,6
DeviceA,"21/05/08,08:20:09",4,W,16,9,27
DeviceA,"21/05/08,08:26:51",10,SE,20,30,44
DeviceA,"21/05/08,08:33:33",4,W,13,8,34
DeviceA,"21/05/08,08:40:15",9,NW,9,5,33
DeviceA,"21/05/08,08:46:57",1,S,22,4,47
DeviceA,"21/05/08,08:53:39",3,W,22,7,49
DeviceA,"21/05/08,09:00:21",6,W,23,30,18
DeviceA,"21/05/08,09:07:03",0,SW,7,32,31
DeviceA,"21/05/08,09:13:45",10,W,24,7,35
DeviceA,"21/05/08,09:20:27",1,E,20,8,30
DeviceA,"21/05/08,09:27:09",2,SW,6,38,24
DeviceA,"21/05/08,09:33:51",8,W,25,25,37
DeviceA,"21/05/08,09:40:33",4,W,5,0,21
DeviceA,"21/05/08,09:48:38",3,SW,10,19,10
DeviceA,"21/05/08,09:55:20",6,S,9,7,16
DeviceA,"21/05/08,10:02:02",0,W,14,30,44
DeviceA,"21/05/08,10:08:44",4,E,20,18,26
DeviceA,"21/05/08,10:15:26",33,W,8,9,43
DeviceA,"21/05/08,10:22:08",7,SW,27,25,14
DeviceA,"21/05/08,10:28:50",6,SW,14,35,22
DeviceA,"21/05/08,10:35:32",2,SE,20,32,33
DeviceA,"21/05/08,10:42:14",1,W,7,29,27
DeviceA,"21/05/08,10:48:56",1,E,17,30,37
DeviceA,"21/05/08,10:55:38",0,S,9,18,9
DeviceA,"21/05/08,11:02:20",2,E,7,37,28
DeviceA,"21/05/08,11:09:02",0,NE,0,19,39
DeviceA,"21/05/08,11:15:43",2,SE,9,30,23
DeviceA,"21/05/08,11:23:48",0,W,9,20,13
DeviceA,"21/05/08,11:30:30",16,W,17,25,17
DeviceA,"21/05/08,11:37:12",3,W,22,12,13
DeviceA,"21/05/08,11:43:54",2,W,18,36,17
DeviceA,"21/05/08,11:50:36",1,E,27,31,25
DeviceA,"21/05/08,12:03:59",2,W,17,15,8
DeviceA,"21/05/08,12:10:41",2,SE,6,34,21
DeviceA,"21/05/08,12:17:23",6,W,2,27,32
DeviceA,"21/05/08,12:24:05",3,E,24,32,49
DeviceA,"21/05/08,12:30:47",1,W,8,10,42
DeviceA,"21/05/08,12:37:28",0,W,18,40,14
DeviceA,"21/05/08,12:44:10",0,W,12,31,23
DeviceA,"21/05/08,12:50:52",2,E,13,19,26
DeviceA,"21/05/08,12:58:56",1,W,16,31,11
DeviceA,"21/05/08,13:05:38",1,E,21,37,48
DeviceA,"21/05/08,13:12:20",4,NW,18,35,34
DeviceA,"21/05/08,13:19:01",20,NW,27,20,40
DeviceA,"21/05/08,13:25:43",3,W,15,7,28
DeviceA,"21/05/08,13:32:25",1,E,0,15,44
DeviceA,"21/05/08,13:39:06",3,E,28,16,41
DeviceA,"21/05/08,13:45:48",4,W,4,14,8
DeviceA,"21/05/08,13:52:30",7,W,23,32,46
DeviceA,"21/05/08,13:59:11",2,SE,6,15,23
DeviceA,"21/05/08,14:05:53",0,SW,10,37,36
DeviceA,"21/05/08,14:12:34",0,SE,5,37,12
DeviceA,"21/05/08,14:19:16",7,W,19,29,27
DeviceA,"21/05/08,14:25:58",0,S,18,6,28
DeviceA,"21/05/08,14:34:02",8,W,21,14,14
DeviceA,"21/05/08,14:40:43",3,N,11,29,47
DeviceA,"21/05/08,14:47:25",0,NW,27,36,33
DeviceA,"21/05/08,15:00:48",3,SW,8,29,33
DeviceA,"21/05/08,15:08:05",1,NW,27,19,17
DeviceA,"21/05/08,15:14:46",2,E,6,13,4
DeviceA,"21/05/08,15:21:28",21,W,23,15,5
DeviceA,"21/05/08,15:28:09",3,SW,25,21,15
DeviceA,"21/05/08,15:34:51",0,NW,24,16,47
DeviceA,"21/05/08,15:41:32",4,W,5,32,22
DeviceA,"21/05/08,15:48:14",4,W,11,28,28
DeviceA,"21/05/08,15:54:55",1,W,15,41,32
DeviceA,"21/05/08,16:01:37",22,E,29,34,49
DeviceA,"21/05/08,16:08:18",2,W,13,6,21
DeviceA,"21/05/08,16:15:00",2,NE,6,30,20
DeviceA,"21/05/08,16:21:41",2,W,20,36,17
DeviceA,"21/05/08,16:28:23",1,W,24,32,48
DeviceA,"21/05/08,16:36:27",1,E,11,21,24
DeviceA,"21/05/08,16:43:08",0,SE,15,23,18
DeviceA,"21/05/08,16:49:50",2,NW,18,15,24
DeviceA,"21/05/08,16:56:31",2,W,26,15,37
DeviceA,"21/05/08,17:03:13",0,NW,4,9,10
DeviceA,"21/05/08,17:09:54",2,NE,23,18,26
DeviceA,"21/05/08,17:16:35",1,SE,21,33,16
DeviceA,"21/05/08,17:23:17",3,N,21,34,30
DeviceA,"21/05/08,17:29:58",2,W,22,0,34
DeviceA,"21/05/08,17:36:39",7,W,6,7,26
DeviceA,"21/05/08,17:43:21",1,W,13,35,49
DeviceA,"21/05/08,17:50:02",2,W,23,15,43
DeviceA,"21/05/08,17:56:43",6,W,26,38,28
DeviceA,"21/05/08,18:03:25",3,NW,4,14,20
DeviceA,"21/05/08,18:11:29",1,E,25,23,23
DeviceA,"21/05/08,18:18:10",0,SE,0,17,37
DeviceA,"21/05/08,18:24:51",3,NW,27,26,8
DeviceA,"21/05/08,18:31:33",1,NE,25,4,43
DeviceA,"21/05/08,18:38:14",12,E,26,16,18
DeviceA,"21/05/08,18:44:55",0,W,6,19,43
DeviceA,"21/05/08,18:51:37",12,S,9,26,45
DeviceA,"21/05/08,18:58:18",6,N,22,4,21
DeviceA,"21/05/08,19:04:59",2,E,22,18,11
DeviceA,"21/05/08,19:11:41",0,SW,8,13,37
DeviceA,"21/05/08,19:18:22",3,E,20,7,39
DeviceA,"21/05/08,19:25:03",2,W,17,23,14
DeviceA,"21/05/08,19:31:44",0,W,21,22,44
DeviceA,"21/05/08,19:38:26",4,NW,28,7,20
DeviceA,"21/05/08,19:46:30",0,W,18,22,45
DeviceA,"21/05/08,19:53:11",3,W,18,5,9
DeviceA,"21/05/08,19:59:52",2,SW,24,0,8
DeviceA,"21/05/08,20:06:34",1,NW,21,16,24
DeviceA,"21/05/08,20:13:15",1,NW,19,19,47
DeviceA,"21/05/13,11:01:36",2,NW,16,35,38
DeviceA,"21/05/13,11:08:17",2,W,26,36,34
DeviceA,"21/05/13,11:32:16",1,W,20,36,30
DeviceA,"21/05/13,11:38:57",1,NW,18,32,37
DeviceA,"21/05/13,11:45:39",3,E,9,8,7
DeviceA,"21/05/13,11:52:20",0,W,23,28,11
DeviceA,"21/05/13,11:59:02",3,W,23,31,8
DeviceA,"21/05/13,12:05:43",2,SE,18,41,43
DeviceA,"21/05/13,12:12:25",6,W,8,26,31
DeviceA,"21/05/13,12:19:06",0,SW,19,33,19
DeviceA,"21/05/13,12:25:48",7,W,0,32,41
DeviceA,"21/05/13,12:32:29",2,S,6,8,39
DeviceA,"21/05/13,12:39:11",1,NW,0,0,42
DeviceA,"21/05/13,12:45:52",1,W,20,31,43
DeviceA,"21/05/13,12:53:56",2,W,18,11,23
DeviceA,"21/05/13,13:00:38",1,W,6,31,10
DeviceA,"21/05/13,13:07:19",0,SE,23,22,12
DeviceA,"21/05/13,13:14:01",1,E,12,24,46
DeviceA,"21/05/13,13:20:42",1,W,18,11,36
DeviceA,"21/05/13,13:27:23",1,SE,7,26,11
DeviceA,"21/05/13,13:34:05",7,W,11,0,25
DeviceA,"21/05/13,13:40:46",10,W,10,17,14
DeviceA,"21/05/13,13:47:28",2,W,15,12,6
DeviceA,"21/05/13,13:54:09",1,NW,29,25,14
DeviceA,"21/05/13,14:00:50",1,E,6,29,15
DeviceA,"21/05/13,14:07:32",0,NE,9,28,46
DeviceA,"21/05/13,14:14:13",8,W,18,8,42
DeviceA,"21/05/13,14:20:54",0,W,8,10,42
DeviceA,"21/05/13,14:28:58",2,S,13,22,45
DeviceA,"21/05/13,14:35:40",1,W,17,31,38
DeviceA,"21/05/13,14:42:21",0,E,2,16,13
DeviceA,"21/05/13,14:49:02",2,W,20,37,20
DeviceA,"21/05/13,14:55:44",2,W,17,13,21
DeviceA,"21/05/13,15:02:25",3,S,14,22,31
DeviceA,"21/05/13,15:09:06",4,W,7,8,8
DeviceA,"21/05/13,15:15:48",3,W,21,30,49
DeviceA,"21/05/13,15:22:29",2,E,17,24,49
DeviceA,"21/05/13,15:29:10",1,W,9,10,14
DeviceA,"21/05/13,15:35:52",7,SW,26,32,32
DeviceA,"21/05/13,15:42:33",2,W,13,35,31
DeviceA,"21/05/13,15:49:14",7,W,26,35,11
DeviceA,"21/05/13,15:55:55",12,W,15,37,44
DeviceA,"21/05/13,16:03:59",2,S,5,4,44
DeviceA,"21/05/13,16:10:41",2,NW,25,36,46
DeviceA,"21/05/13,16:17:22",0,E,26,19,30
DeviceA,"21/05/13,16:24:03",0,NW,25,25,0
DeviceA,"21/05/13,16:30:44",9,W,20,11,11
DeviceA,"21/05/13,16:37:26",2,W,29,13,24
DeviceA,"21/05/13,16:44:07",6,W,11,14,38
DeviceA,"21/05/13,16:50:48",0,W,18,8,45
DeviceA,"21/05/13,16:57:29",1,NW,11,33,8
DeviceA,"21/05/13,17:04:11",3,NW,25,8,22
DeviceA,"21/05/13,17:10:52",2,S,0,22,42
DeviceA,"21/05/13,17:17:33",0,W,18,35,16
DeviceA,"21/05/13,17:24:14",2,W,17,27,44
DeviceA,"21/05/13,17:30:56",0,NW,7,26,6
DeviceA,"21/05/13,17:38:59",3,E,25,19,45
DeviceA,"21/05/13,17:45:41",2,W,14,29,31
DeviceA,"21/05/13,17:52:22",0,NW,19,6,27
DeviceA,"21/05/13,17:59:03",0,NW,16,14,23
DeviceA,"21/05/13,18:05:44",1,SE,30,19,4
DeviceA,"21/05/13,18:12:26",1,NE,11,35,12
DeviceA,"21/05/13,18:19:07",4,W,3,22,19
DeviceA,"21/05/13,18:25:48",0,W,12,29,6
DeviceA,"21/05/13,18:32:29",0,W,28,12,10
DeviceA,"21/05/13,18:45:52",3,W,6,34,12
DeviceA,"21/05/13,18:52:33",0,W,11,15,21
DeviceA,"21/05/13,18:59:14",8,N,23,28,46
DeviceA,"21/05/13,19:05:55",4,NW,16,39,22
DeviceA,"21/05/13,19:13:59",1,N,23,24,19
DeviceA,"21/05/13,19:20:40",2,W,1,22,18
DeviceA,"21/05/13,19:27:21",0,W,5,20,10
DeviceA,"21/05/13,19:34:03",0,SW,16,20,9
DeviceA,"21/05/13,19:40:44",0,N,6,10,31
DeviceA,"21/05/13,19:47:25",1,S,6,30,0
DeviceA,"21/05/13,19:54:06",1,W,24,19,0
DeviceA,"21/05/13,20:07:28",7,E,24,14,7
DeviceA,"21/05/13,20:14:45",9,N,0,39,22
DeviceA,"21/05/13,20:21:26",8,W,0,19,15
DeviceA,"21/05/13,20:28:07",1,NW,12,20,17
DeviceA,"21/05/13,20:34:48",2,NW,21,6,0
DeviceA,"21/05/13,20:41:30",7,NW,0,6,11
DeviceA,"21/05/13,20:48:11",0,SE,7,25,17
DeviceA,"21/05/13,20:54:52",3,W,7,7,26
DeviceA,"21/05/13,21:01:33",16,W,11,35,40
DeviceA,"21/05/13,21:08:14",4,W,21,35,23
DeviceA,"21/05/13,21:14:55",1,W,25,36,46
DeviceA,"21/05/13,21:21:37",2,W,16,37,47
DeviceA,"21/05/13,21:28:18",3,W,15,14,19
DeviceA,"21/05/13,21:34:59",7,N,17,24,35
DeviceA,"21/05/13,21:43:03",1,W,8,10,8
DeviceA,"21/05/13,21:49:44",4,S,11,32,47
DeviceA,"21/05/13,21:56:25",7,S,6,22,32
DeviceA,"21/05/13,22:03:06",2,NW,0,13,5
DeviceA,"21/05/13,22:09:47",0,E,15,27,16
DeviceA,"21/05/13,22:16:28",0,W,22,29,29
